0.9664535356921388	452
0.11685051774599753	93
0.9109759624491242	962
0.8070024071799783	36
0.6715634814879851	86
0.09842204873622151	364
0.23680977536311776	32
0.9866882397888058	17
0.3460889655971231	639
0.4842459158287621	475
0.14855463870828756	188
0.7134101175845635	866
0.014618780486909122	499
0.8804704246290144	256
0.06456228097718608	555
0.91231514115556	71
0.6014634495610515	92
0.515044969163855	48
0.26958550381944824	570
0.06307768556948179	310
0.48103637136651844	364
0.2664542440261849	672
0.9335154980423467	465
0.8765547240537495	682
0.019299566309716853	521
0.07058833543792542	342
0.14376842759559538	485
0.6573544992308873	172
0.05417519864614284	602
0.49658166739347	78
0.5573302374414681	148
0.02712866617222931	355
0.7709799715197749	980
0.5296832259090822	687
0.3053927082876986	41
0.4162507748364187	679
0.8065125051156038	182
0.2716711026025601	308
0.9547186557023949	159
0.7791703554532624	476
0.04106280627180747	396
0.7642584916173838	508
0.3417077927504538	837
0.46811915543626925	47
0.7828902895224036	483
0.8701884956459999	610
0.8815675986556064	451
0.7335457189460366	532
0.8147411602576974	303
0.2750409999778618	797
0.18562186074498854	447
0.7690623709519758	962
0.5297991417578831	850
0.8405703789383259	386
0.817734001701804	673
0.2554743263203131	197
0.3453489252042602	720
0.7001339332009895	987
0.15716958478401755	930
0.9430025985042032	996
0.15484649574701626	861
0.9837414750466345	332
0.7935623957737522	458
0.720684096744462	81
0.3952430502634495	49
0.8945317736725025	823
0.037994595016476396	519
0.829622135219483	812
0.9328256468398046	717
0.9984045722856076	313
0.9450510700109166	68
0.5849796776281959	878
0.07299964643145462	437
0.9495053976915536	104
0.39664663519413834	722
0.8864461547684173	471
0.5005177947605222	839
0.797552133807946	954
0.8586861730000401	528
0.8896748922945221	432
0.1746899184029187	599
0.20325985030663796	62
0.8128513943589164	548
0.1530604772238977	929
0.7733252044833073	563
0.4724359984230847	143
0.1309328604345955	640
0.1650797942679093	149
0.8423388566528607	72
0.7137987563407808	176
0.0017063741999860937	691
0.06082464485079131	90
0.7579087748535257	152
0.9155302734452015	41
0.43277237855971706	755
0.32441100632487974	996
0.822836925645994	391
0.9363883649877144	938
0.960024664402363	551
0.6318453395446193	312
0.4220368662398568	702
0.5777492735304597	156
0.8387677858221511	96
0.7643437702977341	285
0.41025802046110393	879
0.5649429207797536	539
0.11373891459151042	385
0.27422599653814594	305
0.7162366348291398	602
0.39833844492211157	358
0.8774303781577201	452
0.23249709439938537	503
0.16532070473240057	316
0.0024483730891815547	492
0.3949907220782418	440
0.8418644866555652	848
0.4795878543375367	411
0.6284095755067615	161
0.2812604054175517	379
0.655226622525556	355
0.20606798059479603	532
0.9962050462489774	582
0.45741745683388324	685
0.47442705675842756	29
0.8013451680214587	743
0.4678922866337525	819
0.10371082296156531	376
0.9690173252974479	488
0.06519273606004916	144
0.8882405080300582	917
0.5880174661560316	358
0.7535802629064867	297
0.2986194989199198	703
0.5830681274129952	577
0.9459701027837982	301
0.5625301017952437	522
0.8142843600330181	286
0.07248454938854021	711
0.6022037133872586	348
0.5102715591656778	936
0.32106118245445525	274
0.08495630144828814	540
0.5892297370920557	562
0.11961655932768067	252
0.2571506080916056	141
0.870573334607326	405
0.037353952710616034	46
0.9738146901779593	683
0.15480923645690392	321
0.5156525027411268	445
0.9087380656248646	930
0.0689968455140697	778
0.9574697859969848	268
0.6980804464635962	932
0.57981425687372	357
0.5043762779449856	669
0.9104871288758392	19
0.6827514215189925	340
0.8625586745454358	236
0.1625342926232617	512
0.6849456201497321	692
0.9501826986053399	144
0.8778498808466925	638
0.6198618119078443	150
0.5313966419472617	860
0.24328573561205935	169
0.9140270017566653	773
0.5050036064635829	793
0.3931538973240354	859
0.326503166026786	726
0.9998240512737812	580
0.5350812271995034	614
0.8442433509702814	42
0.3717037295452331	953
0.36910516592039944	861
0.6758695200711056	908
0.04462627771528249	627
0.07090205933271287	234
0.6232550427542648	203
0.34618632450534537	963
0.521259953745099	788
0.379786749108011	505
0.9772103581759897	31
0.4480756432264197	83
0.8283468506720963	437
0.9292915116273228	152
0.4861520579227607	774
0.6507889124902234	710
0.9842510506098723	31
0.864256141615212	366
0.5914344442740943	425
0.17404943015176322	655
0.017808625193467043	794
0.19644951697371693	620
0.6204216744570211	749
0.1414551325280634	994
0.1325004225542018	933
0.25472866483961343	762
0.04950931622445931	936
0.5998756100836972	371
0.5977597365455833	381
0.2884069710720645	418
0.7784075093855664	240
0.28527023649770844	921
0.3127493603753806	273
0.12047353047299003	615
0.03540635753480348	224
0.5339886886707598	608
0.3694066221803155	189
0.3222368157872887	372
0.838266804267518	280
0.7121430687224548	659
0.176314416951447	933
0.16920368281629716	4
0.9671488849270804	557
0.695669549767747	245
0.19172149482171597	280
0.8339668353475791	745
0.1742466192980301	969
0.7417717619713999	834
0.8470586345300946	543
0.48616090234190923	614
0.587207373090883	848
0.4801952653701176	456
0.7242078984559296	823
0.7360245091693813	634
0.10258382345376171	692
0.5290757630041185	412
0.8340532524888558	131
0.10609478342842682	481
0.4881053723153571	560
0.5577191422271629	828
0.7696514968268633	245
0.9918739698715684	73
0.3353079288615486	980
0.2935886436067696	535
0.3549770892074753	562
0.8538629799213014	621
0.47292446848559455	954
0.6747949490623293	477
0.3195430483356907	453
0.9183070549731738	111
0.5391696081492233	475
0.08587229308528133	203
0.17580716764706794	919
0.33589283505568746	387
0.2714930750050629	950
0.199594954137308	31
0.15815474816285502	678
0.31603671313914794	103
0.0452435393310332	827
0.6796457861390139	435
0.32318290576305786	316
0.979684022012074	952
0.43373802836814057	591
0.9025336405654067	171
0.3757486266823762	405
0.008851776190800242	611
0.5943300420155728	291
0.9098749520625241	721
0.3166232848615578	878
0.6093798894348853	160
0.8410286301431226	879
0.1942979142821678	464
0.6068027648704473	428
0.5018423859329986	345
0.5231045653578515	830
0.8889116677274447	402
0.2596603236016519	589
0.4935494163270612	254
0.8329724988803503	162
0.9701953095489171	926
0.41084622709177154	36
0.2325579566978364	982
0.5451661342493952	363
0.6281753073919566	212
0.43009759424612415	455
0.02420584522097291	415
0.7799050366072715	736
0.88469452945472	65
0.07081493598518485	251
0.8263675097112319	391
0.7137197471065294	498
0.37970444395773006	802
0.9566563758067148	710
0.3027244197755943	526
0.32727485123976296	838
0.5193523207185605	463
0.8056482572812261	699
0.06424331890596824	827
0.7700904088178042	819
0.8441645763893804	185
0.14280346890439977	385
0.4282668469627491	541
0.13694798145983167	309
0.09378256267677187	554
0.8012150253046723	616
0.13355557074417757	889
0.9168776704380605	973
0.4309585307524938	761
0.4720016068128764	893
0.31547110652557286	68
0.7919885772410453	236
0.44237633235566765	773
0.06681626488752579	846
0.15617123854012616	645
0.830508433096534	575
0.27418695498161927	404
0.9828096420904086	206
0.5604376012266448	150
0.9210304484669752	351
0.724362043129719	633
0.4131680703132804	2
0.5184361707760895	355
0.8821792765804253	657
0.2236474144673294	567
0.0165868030313866	899
0.36317100984349693	451
0.2364063015766361	782
0.0110705749269977	433
0.49679082201212954	340
0.9430441850018226	665
0.5829004982004792	256
0.7570479928467997	791
0.576181916746378	738
0.5636235735180172	313
0.4688583805471983	18
0.0201897493905	715
0.566777789022143	946
0.9694899875843277	586
0.8563311082068298	251
0.39522442533941216	215
0.04210151308263632	402
0.11152307657708382	423
0.17798851323679754	179
0.6095774104621675	935
0.7858087846707198	378
0.7868537319492106	766
0.7579721005973756	823
0.06326936567311692	390
0.033031524173995463	275
0.6748421155050275	30
0.3450839929909586	62
0.8005802428325227	748
0.5177230091220488	936
0.04518380322724902	970
0.4812288435579901	725
0.7541719324018353	905
0.18258734964355616	873
0.6226473710684235	590
0.06178452739863838	302
0.2433948401036723	470
0.17506604837885653	166
